"PublYearMonth","Company","PSOE","PP","VOX","UP","Cs","ERC","CC","Uncertain","n","PublDate","collectPeriodFrom","collectPeriodTo","approxPeriod","house"
"2016-jun","Metroscopia",0.205,0.29,NA,0.26,0.145,NA,NA,NA,1800,NA,2016-06-13,2016-06-15,FALSE,"Metroscopia"
"2016-jun","GESOP",0.208,0.283,NA,0.245,0.154,NA,NA,NA,900,NA,2016-06-13,2016-06-15,FALSE,"GESOP"
"2016-jun","Advice Strategic",0.205,0.296,NA,0.251,0.148,NA,NA,NA,2500,NA,2016-06-05,2016-06-15,FALSE,"Advice Strategic"
"2016-jun","Simple Lógica",0.225,0.292,NA,0.235,0.154,NA,NA,NA,1226,NA,2016-06-01,2016-06-15,FALSE,"Simple Lógica"
"2016-jun","GESOP",0.211,0.278,NA,0.247,0.152,NA,NA,NA,900,NA,2016-06-12,2016-06-14,FALSE,"GESOP"
"2016-jun","Redondo & Asociados",0.211,0.292,NA,0.246,0.153,0.022,0.003,NA,1000,NA,2016-06-09,2016-06-14,FALSE,"Redondo & Asociados"
"2016-jun","Celeste-Tel",0.22,0.298,NA,0.249,0.138,0.024,0.003,NA,1100,NA,2016-06-08,2016-06-14,FALSE,"Celeste-Tel"
"2016-jun","JM&A",0.211,0.292,NA,0.244,0.151,0.024,0.003,NA,NA,NA,2016-06-13,2016-06-13,FALSE,"JM&A"
"2016-jun","GESOP",0.21,0.28,NA,0.249,0.149,NA,NA,NA,900,NA,2016-06-11,2016-06-13,FALSE,"GESOP"
"2016-jun","TNS Demoscopia",0.213,0.29,NA,0.245,0.156,NA,NA,NA,500,NA,2016-06-06,2016-06-12,FALSE,"TNS Demoscopia"
"2016-jun","SYM Consulting",0.229,0.297,NA,0.244,0.134,NA,NA,NA,1816,NA,2016-06-07,2016-06-10,FALSE,"SYM Consulting"
"2016-jun","NC Report",0.213,0.306,NA,0.248,0.137,0.023,0.003,NA,1000,NA,2016-06-05,2016-06-10,FALSE,"NC Report"
"2016-jun","Netquest",0.21,0.288,NA,0.247,0.158,NA,NA,NA,2000,NA,2016-06-01,2016-06-10,FALSE,"Netquest"
"2016-jun","GAD3",0.214,0.298,NA,0.243,0.149,0.024,0.003,NA,1016,NA,2016-06-06,2016-06-09,FALSE,"GAD3"
"2016-jun","Sondaxe",0.214,0.292,NA,0.261,0.129,0.024,NA,NA,1005,NA,2016-06-01,2016-06-09,FALSE,"Sondaxe"
"2016-jun","Metroscopia",0.208,0.289,NA,0.254,0.159,NA,NA,NA,1200,NA,2016-06-07,2016-06-08,FALSE,"Metroscopia"
"2016-jun","Invymark",0.2,0.301,NA,0.248,0.144,0.026,NA,NA,NA,NA,2016-06-06,2016-06-07,FALSE,"Invymark"
"2016-jun","GESOP",0.212,0.279,NA,0.245,0.155,0.023,NA,NA,1816,NA,2016-06-03,2016-06-07,FALSE,"GESOP"
"2016-jun","Celeste-Tel",0.221,0.297,NA,0.244,0.143,0.024,0.003,NA,1100,NA,2016-06-01,2016-06-07,FALSE,"Celeste-Tel"
"2016-jun","Encuestamos",0.219,0.304,NA,0.236,0.136,0.023,0.002,NA,2000,NA,2016-05-26,2016-06-05,FALSE,"Encuestamos"
"2016-jun","Netquest",0.216,0.277,NA,0.243,0.154,NA,NA,NA,1000,NA,2016-06-01,2016-06-03,FALSE,"Netquest"
"2016-jun","NC Report",0.214,0.305,NA,0.245,0.139,0.023,0.003,NA,2000,NA,2016-05-30,2016-06-03,FALSE,"NC Report"
"2016-jun","Sigma Dos",0.203,0.31,NA,0.237,0.14,0.026,NA,NA,1000,NA,2016-05-31,2016-06-02,FALSE,"Sigma Dos"
"2016-jun","JM&A",0.217,0.287,NA,0.241,0.148,0.023,0.004,NA,NA,NA,2016-06-01,2016-06-01,FALSE,"JM&A"
"2016-jun","PSOE",0.238,0.279,NA,0.224,0.145,NA,NA,NA,1000,NA,2016-06-01,2016-06-01,FALSE,"PSOE"
"2016-jun","Metroscopia",0.202,0.285,NA,0.256,0.166,NA,NA,NA,1200,NA,2016-05-31,2016-06-01,FALSE,"Metroscopia"
"2016-may","CDC",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,2016-05-31,2016-05-31,FALSE,"CDC"
"2016-may","NC Report",0.213,0.305,NA,0.247,0.142,0.022,0.003,NA,2000,NA,2016-05-16,2016-05-27,FALSE,"NC Report"
"2016-may","GAD3",0.216,0.296,NA,0.225,0.148,0.024,0.003,NA,1000,NA,2016-05-23,2016-05-26,FALSE,"GAD3"
"2016-may","Advice Strategic",0.204,0.298,NA,0.244,0.147,NA,NA,NA,2500,NA,2016-05-19,2016-05-25,FALSE,"Advice Strategic"
"2016-may","MyWord",0.207,0.292,NA,0.248,0.142,NA,NA,NA,1000,NA,2016-05-20,2016-05-24,FALSE,"MyWord"
"2016-may","CIS",0.212,0.292,NA,0.256,0.146,0.024,0.002,NA,17488,NA,2016-05-04,2016-05-22,FALSE,"CIS"
"2016-may","Encuestamos",0.229,0.303,NA,0.232,0.139,0.024,0.003,NA,2000,NA,2016-05-02,2016-05-22,FALSE,"Encuestamos"
"2016-may","Celeste-Tel",0.22,0.295,NA,0.242,0.149,0.023,0.003,NA,1100,NA,2016-05-16,2016-05-20,FALSE,"Celeste-Tel"
"2016-may","NC Report",0.211,0.304,NA,0.249,0.145,0.023,0.003,NA,2500,NA,2016-05-09,2016-05-20,FALSE,"NC Report"
"2016-may","Metroscopia",0.201,0.284,NA,0.229,0.164,NA,NA,NA,1200,NA,2016-05-17,2016-05-18,FALSE,"Metroscopia"
"2016-may","Metroscopia",0.202,0.299,NA,0.232,0.155,NA,NA,NA,1200,NA,2016-05-17,2016-05-18,FALSE,"Metroscopia"
"2016-may","Metroscopia",0.211,0.315,NA,0.237,0.133,NA,NA,NA,1200,NA,2016-05-17,2016-05-18,FALSE,"Metroscopia"
"2016-may","GIPEyOP",0.219,0.293,NA,0.243,0.133,0.025,0.003,NA,2940,NA,2016-05-12,2016-05-18,FALSE,"GIPEyOP"
"2016-may","Redondo & Asociados",0.212,0.294,NA,0.243,0.151,0.022,0.003,NA,1000,NA,2016-05-13,2016-05-17,FALSE,"Redondo & Asociados"
"2016-may","JM&A",0.203,0.278,NA,0.245,0.166,0.023,0.003,NA,NA,NA,2016-05-13,2016-05-13,FALSE,"JM&A"
"2016-may","Netquest",0.197,0.308,NA,0.237,0.147,NA,NA,NA,1000,NA,2016-05-10,2016-05-13,FALSE,"Netquest"
"2016-may","Invymark",0.201,0.296,NA,0.242,0.151,NA,NA,NA,NA,NA,2016-05-09,2016-05-13,FALSE,"Invymark"
"2016-may","NC Report",0.21,0.302,NA,0.249,0.147,0.022,0.003,NA,1500,NA,2016-05-09,2016-05-12,FALSE,"NC Report"
"2016-may","Simple Lógica",0.215,0.299,NA,0.221,0.177,NA,NA,NA,1035,NA,2016-05-02,2016-05-10,FALSE,"Simple Lógica"
"2016-may","NC Report",0.208,0.302,NA,0.247,0.15,0.021,0.003,NA,2000,NA,2016-04-25,2016-05-07,FALSE,"NC Report"
"2016-may","Celeste-Tel",0.224,0.292,NA,0.242,0.155,0.024,0.003,NA,1100,NA,2016-05-02,2016-05-06,FALSE,"Celeste-Tel"
"2016-may","Celeste-Tel",0.219,0.291,NA,0.251,0.154,0.024,0.003,NA,1100,NA,2016-05-02,2016-05-06,FALSE,"Celeste-Tel"
"2016-may","Encuestamos",0.228,0.3,NA,0.239,0.141,0.024,0.003,NA,1800,NA,2016-04-23,2016-05-02,FALSE,"Encuestamos"
"2016-apr","NC Report",0.204,0.299,NA,0.259,0.15,NA,NA,NA,2000,NA,2016-04-18,2016-04-30,FALSE,"NC Report"
"2016-apr","GAD3",0.226,0.293,NA,0.223,0.139,0.021,0.004,NA,800,NA,2016-04-26,2016-04-29,FALSE,"GAD3"
"2016-apr","Invymark",0.194,0.287,NA,0.255,0.154,NA,NA,NA,1200,NA,2016-04-25,2016-04-29,FALSE,"Invymark"
"2016-apr","Metroscopia",0.203,0.29,NA,0.247,0.169,NA,NA,NA,1200,NA,2016-04-26,2016-04-28,FALSE,"Metroscopia"
"2016-apr","NC Report",0.205,0.299,NA,0.258,0.152,NA,NA,NA,2000,NA,2016-04-18,2016-04-23,FALSE,"NC Report"
"2016-apr","Netquest",0.202,0.273,NA,0.245,0.17,NA,NA,NA,1000,NA,2016-04-18,2016-04-22,FALSE,"Netquest"
"2016-apr","Sigma Dos",0.222,0.295,NA,0.231,0.147,0.026,NA,NA,800,NA,2016-04-18,2016-04-22,FALSE,"Sigma Dos"
"2016-apr","Encuestamos",0.23,0.303,NA,0.238,0.142,0.026,0.003,NA,2000,NA,2016-04-01,2016-04-20,FALSE,"Encuestamos"
"2016-apr","NC Report",0.207,0.298,NA,0.254,0.154,0.022,0.003,NA,2400,NA,2016-04-12,2016-04-16,FALSE,"NC Report"
"2016-apr","Invymark",0.204,0.286,NA,0.246,0.158,NA,NA,NA,NA,NA,2016-04-11,2016-04-15,FALSE,"Invymark"
"2016-apr","TNS Demoscopia",0.223,0.294,NA,0.235,0.158,NA,NA,NA,1000,NA,2016-04-12,2016-04-14,FALSE,"TNS Demoscopia"
"2016-apr","NC Report",0.212,0.307,NA,0.268,0.145,NA,NA,NA,955,NA,2016-04-07,2016-04-14,FALSE,"NC Report"
"2016-apr","JM&A",0.198,0.279,NA,0.245,0.17,0.024,0.004,NA,NA,NA,2016-04-13,2016-04-13,FALSE,"JM&A"
"2016-apr","Simple Lógica",0.206,0.283,NA,0.238,0.177,NA,NA,NA,1047,NA,2016-04-04,2016-04-12,FALSE,"Simple Lógica"
"2016-apr","IMOP",0.222,0.288,NA,0.231,0.166,0.022,NA,NA,1027,NA,2016-04-06,2016-04-10,FALSE,"IMOP"
"2016-apr","Advice Strategic",0.217,0.291,NA,0.229,0.16,0.023,NA,NA,2500,NA,2016-04-04,2016-04-10,FALSE,"Advice Strategic"
"2016-apr","CIS",0.216,0.274,NA,0.231,0.156,0.025,0.004,NA,2490,NA,2016-04-01,2016-04-10,FALSE,"CIS"
"2016-apr","NC Report",0.21,0.296,NA,0.248,0.155,0.023,0.003,NA,2300,NA,2016-04-04,2016-04-09,FALSE,"NC Report"
"2016-apr","GAD3",0.233,0.292,NA,0.222,0.144,0.023,0.002,NA,800,NA,2016-04-06,2016-04-07,FALSE,"GAD3"
"2016-apr","Metroscopia",0.201,0.29,NA,0.237,0.177,NA,NA,NA,1200,NA,2016-04-05,2016-04-06,FALSE,"Metroscopia"
"2016-apr","DYM",0.207,0.292,NA,0.255,0.152,NA,NA,NA,1036,NA,2016-03-30,2016-04-06,FALSE,"DYM"
"2016-apr","Celeste-Tel",0.222,0.291,NA,0.239,0.159,0.027,0.003,NA,1100,NA,2016-04-01,2016-04-05,FALSE,"Celeste-Tel"
"2016-apr","Estudio de Sociología Consultores",0.237,0.292,NA,0.221,0.161,0.03,NA,NA,2300,NA,2016-03-28,2016-04-05,FALSE,"Estudio de Sociología Consultores"
"2016-apr","Redondo & Asociados",0.218,0.291,NA,0.24,0.157,0.024,0.003,NA,1000,NA,2016-03-28,2016-04-04,FALSE,"Redondo & Asociados"
"2016-apr","NC Report",0.218,0.294,NA,0.238,0.155,0.024,0.003,NA,1800,NA,2016-03-22,2016-04-02,FALSE,"NC Report"
"2016-apr","Invymark",0.216,0.286,NA,0.24,0.152,NA,NA,NA,1200,NA,2016-03-28,2016-04-01,FALSE,"Invymark"
"2016-mar","Sigma Dos",0.22,0.302,NA,0.212,0.162,0.023,NA,NA,800,NA,2016-03-28,2016-03-31,FALSE,"Sigma Dos"
"2016-mar","Metroscopia",0.21,0.277,NA,0.228,0.188,NA,NA,NA,1200,NA,2016-03-28,2016-03-30,FALSE,"Metroscopia"
"2016-mar","Netquest",0.193,0.275,NA,0.246,0.169,NA,NA,NA,1002,NA,2016-03-23,2016-03-30,FALSE,"Netquest"
"2016-mar","NC Report",0.22,0.294,NA,0.24,0.153,0.024,0.003,NA,900,NA,2016-03-22,2016-03-27,FALSE,"NC Report"
"2016-mar","Encuestamos",0.232,0.301,NA,0.237,0.142,0.026,0.003,NA,2000,NA,2016-03-01,2016-03-20,FALSE,"Encuestamos"
"2016-mar","NC Report",0.221,0.293,NA,0.239,0.151,0.023,0.004,NA,1000,NA,2016-03-13,2016-03-17,FALSE,"NC Report"
"2016-mar","MyWord",0.209,0.27,NA,0.23,0.18,NA,NA,NA,1004,NA,2016-03-10,2016-03-14,FALSE,"MyWord"
"2016-mar","Invymark",0.208,0.285,NA,0.258,0.143,NA,NA,NA,NA,NA,2016-03-07,2016-03-11,FALSE,"Invymark"
"2016-mar","NC Report",0.22,0.293,NA,0.242,0.151,0.024,0.003,NA,2300,NA,2016-03-01,2016-03-11,FALSE,"NC Report"
"2016-mar","GAD3",0.242,0.282,NA,0.219,0.141,0.029,0.003,NA,800,NA,2016-03-07,2016-03-10,FALSE,"GAD3"
"2016-mar","Metroscopia",0.231,0.26,NA,0.222,0.195,NA,NA,NA,1200,NA,2016-03-08,2016-03-09,FALSE,"Metroscopia"
"2016-mar","Sondaxe",0.22,0.286,NA,0.233,0.156,0.025,0.003,NA,1002,NA,2016-03-05,2016-03-09,FALSE,"Sondaxe"
"2016-mar","Simple Lógica",0.216,0.262,NA,0.262,0.171,NA,NA,NA,1206,NA,2016-03-01,2016-03-09,FALSE,"Simple Lógica"
"2016-mar","GESOP",0.219,0.264,NA,0.24,0.178,0.024,NA,NA,1000,NA,2016-03-05,2016-03-08,FALSE,"GESOP"
"2016-mar","Celeste-Tel",0.226,0.286,NA,0.242,0.157,0.025,0.003,NA,1100,NA,2016-03-02,2016-03-05,FALSE,"Celeste-Tel"
"2016-mar","NC Report",0.218,0.292,NA,0.244,0.149,0.024,0.004,NA,1400,NA,2016-03-01,2016-03-04,FALSE,"NC Report"
"2016-mar","JM&A",0.202,0.265,NA,0.242,0.169,0.026,0.004,NA,NA,NA,2016-03-03,2016-03-03,FALSE,"JM&A"
"2016-feb","Invymark",0.203,0.268,NA,0.266,0.158,NA,NA,NA,1200,NA,2016-02-22,2016-02-26,FALSE,"Invymark"
"2016-feb","DYM",0.221,0.256,NA,0.252,0.176,NA,NA,NA,1071,NA,2016-02-19,2016-02-23,FALSE,"DYM"
"2016-feb","Invymark",0.218,0.264,NA,0.249,0.162,NA,NA,NA,NA,NA,2016-02-15,2016-02-19,FALSE,"Invymark"
"2016-feb","Sigma Dos",0.231,0.278,NA,0.228,0.153,0.024,NA,NA,1000,NA,2016-02-16,2016-02-18,FALSE,"Sigma Dos"
"2016-feb","NC Report",0.214,0.289,NA,0.245,0.142,0.025,0.003,NA,1400,NA,2016-02-10,2016-02-18,FALSE,"NC Report"
"2016-feb","Encuestamos",0.242,0.277,NA,0.239,0.139,0.025,0.003,NA,1800,NA,2016-02-01,2016-02-17,FALSE,"Encuestamos"
"2016-feb","GIPEyOP",0.223,0.271,NA,0.255,0.149,0.024,NA,NA,1960,NA,2016-02-07,2016-02-16,FALSE,"GIPEyOP"
"2016-feb","GAD3",0.208,0.279,NA,0.247,0.149,0.026,0.003,NA,800,NA,2016-02-08,2016-02-11,FALSE,"GAD3"
"2016-feb","Estudio de Sociología Consultores",0.226,0.29,NA,0.249,0.14,0.034,NA,NA,2100,NA,2016-02-01,2016-02-10,FALSE,"Estudio de Sociología Consultores"
"2016-feb","JM&A",0.204,0.278,NA,0.25,0.149,0.026,0.003,NA,NA,NA,2016-02-07,2016-02-07,FALSE,"JM&A"
"2016-feb","Simple Lógica",0.217,0.269,NA,0.254,0.189,NA,NA,NA,1048,NA,2016-02-01,2016-02-05,FALSE,"Simple Lógica"
"2016-feb","Celeste-Tel",0.224,0.285,NA,0.241,0.151,0.027,0.004,NA,1100,NA,2016-02-01,2016-02-05,FALSE,"Celeste-Tel"
"2016-feb","Invymark",0.211,0.278,NA,0.254,0.151,NA,NA,NA,NA,NA,2016-02-01,2016-02-05,FALSE,"Invymark"
"2016-feb","Metroscopia",0.233,0.24,NA,0.242,0.185,NA,NA,NA,1000,NA,2016-02-03,2016-02-04,FALSE,"Metroscopia"
"2016-jan","GAD3",0.213,0.301,NA,0.229,0.134,0.024,0.003,NA,802,NA,2016-01-15,2016-01-21,FALSE,"GAD3"
"2016-jan","NC Report",0.211,0.307,NA,0.253,0.12,0.024,0.003,NA,1900,NA,2016-01-04,2016-01-21,FALSE,"NC Report"
"2016-jan","MyWord",0.213,0.28,NA,0.25,0.144,NA,NA,NA,1000,NA,2016-01-15,2016-01-19,FALSE,"MyWord"
"2016-jan","Redondo & Asociados",0.207,0.305,NA,0.228,0.109,NA,NA,NA,NA,NA,2016-01-16,2016-01-16,FALSE,"Redondo & Asociados"
"2016-jan","Invymark",0.208,0.308,NA,0.251,0.126,NA,NA,NA,NA,NA,2016-01-11,2016-01-15,FALSE,"Invymark"
"2016-jan","Celeste-Tel",0.219,0.302,NA,0.254,0.126,0.025,0.003,NA,1100,NA,2016-01-04,2016-01-15,FALSE,"Celeste-Tel"
"2016-jan","NC Report",0.221,0.305,NA,0.243,0.134,NA,NA,NA,955,NA,2016-01-04,2016-01-15,FALSE,"NC Report"
"2016-jan","Encuestamos",0.222,0.332,NA,0.243,0.109,0.025,0.003,NA,1800,NA,2016-01-01,2016-01-15,FALSE,"Encuestamos"
"2016-jan","Metroscopia",0.211,0.29,NA,0.257,0.166,NA,NA,NA,1200,NA,2016-01-12,2016-01-14,FALSE,"Metroscopia"
"2016-jan","Estudio de Sociología Consultores",0.224,0.324,NA,0.244,0.132,NA,NA,NA,2200,NA,2016-01-02,2016-01-14,FALSE,"Estudio de Sociología Consultores"
"2016-jan","Simple Lógica",0.204,0.3,NA,0.261,0.147,NA,NA,NA,1050,NA,2016-01-04,2016-01-12,FALSE,"Simple Lógica"
"2016-jan","IMOP",0.235,0.314,NA,0.229,0.118,0.023,NA,NA,1000,NA,2016-01-09,2016-01-11,FALSE,"IMOP"
"2016-jan","CIS",0.205,0.288,NA,0.256,0.133,0.028,0,NA,2496,NA,2016-01-02,2016-01-11,FALSE,"CIS"
"2015-dec","TNS Demoscopia",0.205,0.268,NA,0.258,0.152,0.025,0.003,NA,177100,NA,2015-12-20,2015-12-20,FALSE,"TNS Demoscopia"
"2015-dec","Redondo & Asociados",0.207,0.293,NA,0.228,0.166,0.017,0.004,NA,1790,NA,2015-12-18,2015-12-19,FALSE,"Redondo & Asociados"
"2015-dec","GESOP",0.201,0.266,NA,0.255,0.153,NA,NA,NA,950,NA,2015-12-17,2015-12-19,FALSE,"GESOP"
"2015-dec","GESOP",0.208,0.266,NA,0.245,0.155,NA,NA,NA,800,NA,2015-12-16,2015-12-18,FALSE,"GESOP"
"2015-dec","GAD3",0.204,0.281,NA,0.254,0.149,0.027,0.003,NA,7000,NA,2015-12-14,2015-12-18,FALSE,"GAD3"
"2015-dec","GESOP",0.214,0.258,NA,0.242,0.16,NA,NA,NA,750,NA,2015-12-15,2015-12-17,FALSE,"GESOP"
"2015-dec","GESOP",0.21,0.262,NA,0.241,0.159,NA,NA,NA,700,NA,2015-12-14,2015-12-16,FALSE,"GESOP"
"2015-dec","GESOP",0.206,0.254,NA,0.241,0.163,NA,NA,NA,650,NA,2015-12-13,2015-12-15,FALSE,"GESOP"
"2015-dec","GESOP",0.209,0.254,NA,0.238,0.172,NA,NA,NA,700,NA,2015-12-12,2015-12-14,FALSE,"GESOP"
"2015-dec","GAD3",0.21,0.286,NA,0.218,0.176,0.023,0.004,NA,3200,NA,2015-12-07,2015-12-14,FALSE,"GAD3"
"2015-dec","Encuestamos",0.229,0.269,NA,0.226,0.17,0.022,NA,NA,2000,NA,2015-12-07,2015-12-14,FALSE,"Encuestamos"
"2015-dec","GIPEyOP",0.213,0.245,NA,0.237,0.165,0.032,0.005,NA,14005,NA,2015-11-27,2015-12-14,FALSE,"GIPEyOP"
"2015-dec","JM&A",0.186,0.277,NA,0.211,0.201,0.021,0.005,NA,NA,NA,2015-12-13,2015-12-13,FALSE,"JM&A"
"2015-dec","TNS Demoscopia",0.189,0.289,NA,0.221,0.2,NA,NA,NA,1017,NA,2015-11-30,2015-12-13,FALSE,"TNS Demoscopia"
"2015-dec","GESOP",0.208,0.252,NA,0.184,0.18,NA,NA,NA,800,NA,2015-12-10,2015-12-12,FALSE,"GESOP"
"2015-dec","NC Report",0.22,0.299,NA,0.196,0.178,0.02,0.003,NA,3000,NA,2015-12-09,2015-12-12,FALSE,"NC Report"
"2015-dec","Celeste-Tel",0.227,0.281,NA,0.205,0.181,0.02,0.003,NA,1100,NA,2015-12-07,2015-12-11,FALSE,"Celeste-Tel"
"2015-dec","Invymark",0.189,0.29,NA,0.208,0.189,NA,NA,NA,NA,NA,2015-12-07,2015-12-11,FALSE,"Invymark"
"2015-dec","Demoscopia Servicios",0.197,0.288,NA,0.206,0.199,NA,NA,NA,1500,NA,2015-12-07,2015-12-11,FALSE,"Demoscopia Servicios"
"2015-dec","Simple Lógica",0.182,0.27,NA,0.224,0.209,NA,NA,NA,1005,NA,2015-12-01,2015-12-11,FALSE,"Simple Lógica"
"2015-dec","Hamalgama–Ágora Integral",0.227,0.265,NA,0.213,0.203,0.02,0.002,NA,1206,NA,2015-12-01,2015-12-11,FALSE,"Hamalgama–Ágora Integral"
"2015-dec","GAD3",0.212,0.283,NA,0.217,0.181,0.023,0.004,NA,7300,NA,2015-11-16,2015-12-11,FALSE,"GAD3"
"2015-dec","Metroscopia",0.21,0.253,NA,0.241,0.182,NA,NA,NA,2800,NA,2015-12-07,2015-12-10,FALSE,"Metroscopia"
"2015-dec","IBES",0.205,0.277,NA,0.205,0.198,0.021,0.003,NA,1800,NA,2015-12-07,2015-12-10,FALSE,"IBES"
"2015-dec","MyWord",0.217,0.265,NA,0.21,0.186,NA,NA,NA,1500,NA,2015-12-03,2015-12-09,FALSE,"MyWord"
"2015-dec","Sigma Dos",0.203,0.272,NA,0.221,0.196,0.025,NA,NA,8350,NA,2015-12-01,2015-12-09,FALSE,"Sigma Dos"
"2015-dec","Redondo & Asociados",0.208,0.283,NA,0.199,0.198,0.019,0.004,NA,1500,NA,2015-12-01,2015-12-09,FALSE,"Redondo & Asociados"
"2015-dec","DYM",0.17,0.267,NA,0.254,0.232,NA,NA,NA,1012,NA,2015-11-27,2015-12-09,FALSE,"DYM"
"2015-dec","Infortécnica",NA,NA,NA,0,NA,NA,NA,NA,2114,NA,2015-11-16,2015-12-09,FALSE,"Infortécnica"
"2015-dec","Encuestamos",0.249,0.267,NA,0.213,0.162,0.022,NA,NA,1800,NA,2015-12-01,2015-12-07,FALSE,"Encuestamos"
"2015-dec","JM&A",0.188,0.266,NA,0.197,0.212,0.02,0.005,NA,NA,NA,2015-12-06,2015-12-06,FALSE,"JM&A"
"2015-dec","TNS Demoscopia",0.204,0.279,NA,0.194,0.219,NA,NA,NA,1035,NA,2015-11-23,2015-12-06,FALSE,"TNS Demoscopia"
"2015-dec","Sondaxe",0.194,0.278,NA,0.218,0.199,0.021,NA,NA,1000,NA,2015-11-30,2015-12-04,FALSE,"Sondaxe"
"2015-dec","Celeste-Tel",0.231,0.282,NA,0.2,0.188,0.019,0.003,NA,1100,NA,2015-11-30,2015-12-04,FALSE,"Celeste-Tel"
"2015-dec","Invymark",0.199,0.289,NA,0.195,0.187,NA,NA,NA,NA,NA,2015-11-30,2015-12-04,FALSE,"Invymark"
"2015-dec","A+M",0.21,0.281,NA,0.189,0.21,0.018,0.001,NA,5000,NA,2015-11-23,2015-12-04,FALSE,"A+M"
"2015-dec","NC Report",0.227,0.298,NA,0.193,0.178,0.02,0.004,NA,1500,NA,2015-11-23,2015-12-04,FALSE,"NC Report"
"2015-dec","Sigma Dos",0.194,0.275,NA,0.212,0.216,0.02,NA,NA,1800,NA,2015-12-01,2015-12-03,FALSE,"Sigma Dos"
"2015-dec","GAD3",0.215,0.282,NA,0.203,0.179,0.022,0.004,NA,5700,NA,2015-11-10,2015-12-03,FALSE,"GAD3"
"2015-dec","Encuestamos",0.252,0.265,NA,0.216,0.158,0.022,0.004,NA,1800,NA,2015-11-25,2015-12-01,FALSE,"Encuestamos"
"2015-dec","Redondo & Asociados",0.215,0.281,NA,0.192,0.202,0.021,0.005,NA,1500,NA,2015-11-25,2015-12-01,FALSE,"Redondo & Asociados"
"2015-nov","TNS Demoscopia",0.2,0.271,NA,0.195,0.216,NA,NA,NA,1033,NA,2015-11-16,2015-11-29,FALSE,"TNS Demoscopia"
"2015-nov","GESOP",0.214,0.239,NA,0.209,0.21,0.027,NA,NA,1816,NA,2015-11-23,2015-11-28,FALSE,"GESOP"
"2015-nov","Celeste-Tel",0.239,0.281,NA,0.189,0.186,0.019,0.004,NA,1100,NA,2015-11-23,2015-11-27,FALSE,"Celeste-Tel"
"2015-nov","Invymark",0.208,0.295,NA,0.177,0.18,NA,NA,NA,1200,NA,2015-11-23,2015-11-27,FALSE,"Invymark"
"2015-nov","NC Report",0.231,0.293,NA,0.191,0.174,0.02,0.004,NA,3000,NA,2015-11-09,2015-11-27,FALSE,"NC Report"
"2015-nov","Sigma Dos",0.202,0.271,NA,0.2,0.23,0.022,NA,NA,1500,NA,2015-11-24,2015-11-26,FALSE,"Sigma Dos"
"2015-nov","Demoscopia Servicios",0.212,0.283,NA,0.196,0.199,0.021,NA,NA,1500,NA,2015-11-23,2015-11-26,FALSE,"Demoscopia Servicios"
"2015-nov","GAD3",0.231,0.283,NA,0.189,0.174,0.025,0.004,NA,4300,NA,2015-11-02,2015-11-26,FALSE,"GAD3"
"2015-nov","Metroscopia",0.225,0.227,NA,0.223,0.226,NA,NA,NA,1200,NA,2015-11-23,2015-11-25,FALSE,"Metroscopia"
"2015-nov","Encuestamos",0.254,0.266,NA,0.222,0.151,0.021,0.004,NA,1800,NA,2015-11-18,2015-11-24,FALSE,"Encuestamos"
"2015-nov","Deimos Estadística",0.217,0.25,NA,0.218,0.202,0.027,0.005,NA,NA,NA,2015-11-22,2015-11-22,FALSE,"Deimos Estadística"
"2015-nov","TNS Demoscopia",0.206,0.274,NA,0.186,0.213,NA,NA,NA,1018,NA,2015-11-09,2015-11-22,FALSE,"TNS Demoscopia"
"2015-nov","Celeste-Tel",0.239,0.275,NA,0.185,0.189,0.018,0.004,NA,1100,NA,2015-11-16,2015-11-20,FALSE,"Celeste-Tel"
"2015-nov","JM&A",0.187,0.272,NA,0.201,0.195,0.027,0.005,NA,NA,NA,2015-11-19,2015-11-19,FALSE,"JM&A"
"2015-nov","GAD3",0.228,0.285,NA,0.2,0.164,0.026,0.003,NA,3000,NA,2015-10-26,2015-11-19,FALSE,"GAD3"
"2015-nov","Encuestamos",0.257,0.262,NA,0.222,0.15,0.019,NA,NA,1800,NA,2015-11-01,2015-11-17,FALSE,"Encuestamos"
"2015-nov","Simple Lógica",0.204,0.265,NA,0.214,0.219,NA,NA,NA,1746,NA,2015-11-02,2015-11-16,FALSE,"Simple Lógica"
"2015-nov","CIS",0.208,0.286,NA,0.193,0.19,0.019,0.003,NA,17452,NA,2015-10-27,2015-11-16,FALSE,"CIS"
"2015-nov","TNS Demoscopia",0.205,0.264,NA,0.193,0.204,NA,NA,NA,1018,NA,2015-11-02,2015-11-15,FALSE,"TNS Demoscopia"
"2015-nov","Sigma Dos",0.203,0.273,NA,0.204,0.214,NA,NA,NA,NA,NA,2015-11-11,2015-11-13,FALSE,"Sigma Dos"
"2015-nov","Invymark",0.222,0.285,NA,0.172,0.182,NA,NA,NA,NA,NA,2015-11-09,2015-11-13,FALSE,"Invymark"
"2015-nov","Celeste-Tel",0.238,0.271,NA,0.181,0.195,0.017,0.004,NA,1100,NA,2015-11-09,2015-11-13,FALSE,"Celeste-Tel"
"2015-nov","GAD3",0.221,0.279,NA,0.186,0.179,0.025,0.004,NA,3100,NA,2015-10-19,2015-11-12,FALSE,"GAD3"
