"PublYearMonth","Company","M","L","C","KD","S","V","MP","SD","FI","Uncertain","n","PublDate","collectPeriodFrom","collectPeriodTo","approxPeriod","house"
"2014-sep","Demoskop",0.246,0.055,0.068,0.04,0.31,0.055,0.069,0.121,0.028,6.9,1250,2014-09-23,2014-09-17,2014-09-21,FALSE,"Demoskop"
"2014-sep","SVT VALU",0.218,0.064,0.065,0.05,0.287,0.08,0.088,0.08,0.058,NA,12909,2014-09-14,2014-09-08,2014-09-14,FALSE,"SVT"
"2014-sep","Skop",0.246,0.067,0.065,0.046,0.312,0.065,0.077,0.08,0.035,NA,1200,2014-09-13,2014-09-05,2014-09-13,FALSE,"Skop"
"2014-sep","Novus",0.232,0.069,0.056,0.048,0.309,0.061,0.088,0.096,0.033,8.2,1550,2014-09-13,2014-09-09,2014-09-12,FALSE,"Novus"
"2014-sep","Sifo",0.212,0.068,0.065,0.055,0.311,0.063,0.083,0.103,0.03,NA,2445,2014-09-13,2014-09-10,2014-09-11,FALSE,"Sifo"
"2014-sep","Ipsos",0.217,0.064,0.057,0.057,0.286,0.074,0.103,0.094,0.036,14.8,1551,2014-09-12,2014-09-07,2014-09-11,FALSE,"Ipsos"
"2014-sep","Demoskop",0.209,0.059,0.068,0.049,0.292,0.072,0.097,0.102,0.039,16.2,2001,2014-09-12,2014-09-06,2014-09-12,FALSE,"Demoskop"
"2014-sep","United Minds",0.228,0.055,0.058,0.054,0.311,0.057,0.087,0.111,0.033,11.5,1343,2014-09-12,2014-09-08,2014-09-11,FALSE,"United Minds"
"2014-sep","YouGov",0.212,0.062,0.064,0.058,0.295,0.068,0.08,0.111,0.04,NA,1517,2014-09-11,2014-09-08,2014-09-10,FALSE,"YouGov"
"2014-sep","Sifo",0.226,0.072,0.07,0.045,0.304,0.068,0.103,0.089,0.016,NA,1450,2014-09-10,2014-09-08,2014-09-09,FALSE,"Sifo"
"2014-sep","Novus",0.218,0.077,0.071,0.05,0.298,0.065,0.089,0.081,0.034,9.5,1550,2014-09-10,2014-09-07,2014-09-09,FALSE,"Novus"
"2014-sep","Demoskop",0.204,0.066,0.061,0.05,0.286,0.059,0.1,0.118,0.037,16,1000,2014-09-10,2014-09-02,2014-09-08,FALSE,"Demoskop"
"2014-sep","Sentio",0.207,0.056,0.065,0.051,0.291,0.074,0.088,0.127,0.025,NA,1042,2014-09-09,2014-09-02,2014-09-08,FALSE,"Sentio"
"2014-sep","United Minds",0.21,0.069,0.065,0.057,0.296,0.072,0.075,0.111,0.034,15,1150,2014-09-09,2014-09-05,2014-09-09,FALSE,"United Minds"
"2014-sep","Novus",0.224,0.065,0.069,0.055,0.306,0.071,0.086,0.095,0.022,10.9,1859,2014-09-08,2014-09-03,2014-09-07,FALSE,"Novus"
"2014-sep","Skop",0.22,0.058,0.053,0.051,0.32,0.083,0.079,0.094,0.024,NA,1200,2014-09-06,2014-08-21,2014-09-04,FALSE,"Skop"
"2014-sep","United Minds",0.215,0.065,0.046,0.054,0.305,0.073,0.088,0.114,0.028,11.3,1733,2014-09-06,2014-08-31,2014-09-05,FALSE,"United Minds"
"2014-sep","YouGov",0.2109,0.0659,0.044,0.0523,0.3216,0.0667,0.0802,0.1133,0.0298,NA,1515,2014-09-05,2014-09-02,2014-09-04,FALSE,"YouGov"
"2014-sep","Sifo",0.221,0.084,0.047,0.053,0.27,0.075,0.105,0.104,0.018,NA,1252,2014-09-05,2014-09-01,2014-09-04,FALSE,"Sifo"
"2014-sep","Demoskop",0.222,0.051,0.046,0.05,0.307,0.072,0.106,0.108,0.025,15.2,1250,2014-09-05,2014-08-25,2014-09-02,FALSE,"Demoskop"
"2014-sep","Novus",0.223,0.054,0.051,0.053,0.322,0.074,0.084,0.102,0.025,13.7,1628,2014-09-04,2014-08-29,2014-09-02,FALSE,"Novus"
"2014-sep","Ipsos",0.217,0.063,0.044,0.045,0.297,0.074,0.11,0.097,0.04,14.6,1463,2014-09-04,2014-08-22,2014-09-01,FALSE,"Ipsos"
"2014-sep","Novus",0.233,0.064,0.053,0.044,0.302,0.071,0.096,0.106,0.021,13.7,2183,2014-09-01,2014-08-25,2014-08-31,FALSE,"Novus"
"2014-sep","United Minds",0.211,0.068,0.057,0.051,0.313,0.068,0.082,0.102,0.029,11.1,1365,2014-09-01,2014-08-24,2014-08-31,FALSE,"United Minds"
"2014-aug","Sifo",0.226,0.058,0.059,0.045,0.29,0.061,0.11,0.11,0.029,NA,1248,2014-08-29,2014-08-25,2014-08-28,FALSE,"Sifo"
"2014-aug","Ipsos",0.221,0.064,0.051,0.04,0.321,0.066,0.101,0.096,0.03,9.6,1508,2014-08-28,2014-08-15,2014-08-25,FALSE,"Ipsos"
"2014-aug","Novus",0.213,0.068,0.06,0.043,0.322,0.067,0.106,0.089,0.027,18.4,2001,2014-08-28,2014-07-28,2014-08-24,FALSE,"Novus"
"2014-aug","United Minds",0.215,0.068,0.044,0.048,0.3,0.07,0.09,0.115,0.034,10.8,1313,2014-08-25,2014-08-17,2014-08-24,FALSE,"United Minds"
"2014-aug","Demoskop",0.234,0.056,0.047,0.036,0.299,0.065,0.098,0.122,0.03,13.8,1000,2014-08-23,2014-08-15,2014-08-21,FALSE,"Demoskop"
"2014-aug","Sifo",0.222,0.06,0.055,0.043,0.309,0.075,0.103,0.101,0.023,NA,1254,2014-08-22,2014-08-18,2014-08-21,FALSE,"Sifo"
"2014-aug","Ipsos",0.208,0.065,0.04,0.043,0.318,0.07,0.116,0.094,0.034,9.6,1512,2014-08-19,2014-08-07,2014-08-17,FALSE,"Ipsos"
"2014-aug","United Minds",0.208,0.079,0.056,0.046,0.297,0.069,0.099,0.109,0.023,10.3,1253,2014-08-18,2014-08-10,2014-08-17,FALSE,"United Minds"
"2014-aug","Sifo",0.246,0.067,0.038,0.034,0.303,0.079,0.111,0.101,0.02,NA,1254,2014-08-16,2014-08-11,2014-08-14,FALSE,"Sifo"
"2014-aug","Sentio Research",0.212,0.056,0.047,0.047,0.301,0.074,0.083,0.118,0.04,13,1046,2014-08-15,2014-08-06,2014-08-12,FALSE,"Sentio"
"2014-aug","United Minds",0.198,0.075,0.052,0.043,0.296,0.072,0.098,0.116,0.029,11.5,1272,2014-08-11,2014-08-03,2014-08-10,FALSE,"United Minds"
"2014-aug","YouGov",0.234,0.06,0.052,0.05,0.303,0.066,0.094,0.093,0.036,NA,1781,2014-08-10,2014-07-02,2014-08-05,FALSE,"YouGov"
"2014-aug","Sifo",0.239,0.061,0.046,0.043,0.307,0.066,0.114,0.09,0.026,NA,1259,2014-08-09,2014-08-04,2014-08-07,FALSE,"Sifo"
"2014-jul","Novus",0.224,0.061,0.058,0.042,0.318,0.073,0.099,0.088,0.026,16.4,2001,2014-08-07,2014-07-07,2014-08-03,FALSE,"Novus"
"2014-jul","Sentio Research",0.208,0.061,0.037,0.055,0.299,0.085,0.083,0.135,NA,13,1043,2014-07-16,2014-07-10,2014-07-16,FALSE,"Sentio"
"2014-jul","Demoskop",0.194,0.065,0.045,0.042,0.315,0.072,0.136,0.092,0.028,15.9,1250,2014-07-04,2014-06-24,2014-07-02,FALSE,"Demoskop"
"2014-jul","United Minds",0.228,0.05,0.048,0.044,0.28,0.075,0.119,0.105,0.04,12.4,1159,2014-07-02,2014-06-09,2014-06-30,FALSE,"United Minds"
"2014-jun","Ipsos",0.205,0.063,0.056,0.033,0.311,0.074,0.113,0.096,0.037,9.6,2241,2014-06-28,2014-06-02,2014-06-22,FALSE,"Ipsos"
"2014-jun","Novus",0.212,0.068,0.056,0.044,0.321,0.067,0.113,0.083,0.029,8.3,2001,2014-06-28,2014-05-26,2014-06-22,FALSE,"Novus"
"2014-jun","Sentio Research",0.23,0.056,0.048,0.036,0.34,0.063,0.097,0.125,NA,12.5,1046,2014-06-20,2014-06-12,2014-06-19,FALSE,"Sentio"
"2014-jun","Skop",0.242,0.073,0.049,0.032,0.319,0.067,0.12,0.078,0.018,7.8,1002,2014-06-17,2014-05-29,2014-06-15,FALSE,"Skop"
"2014-jun","Sifo",0.212,0.068,0.055,0.035,0.294,0.064,0.13,0.09,0.034,9,1922,2014-06-15,2014-06-02,2014-06-12,FALSE,"Sifo"
"2014-jun","United Minds",0.197,0.058,0.035,0.049,0.308,0.095,0.112,0.113,0.021,12.1,1099,2014-06-09,2014-05-12,2014-06-08,FALSE,"United Minds"
"2014-jun","YouGov",0.248,0.051,0.048,0.05,0.312,0.085,0.083,0.082,0.036,8.2,1379,2014-06-09,2014-05-07,2014-06-03,FALSE,"YouGov"
"2014-jun","Demoskop",0.185,0.057,0.053,0.048,0.291,0.081,0.13,0.1,0.044,10,1250,2014-06-06,2014-05-27,2014-06-04,FALSE,"Demoskop"
"2014-maj","Ipsos",0.226,0.058,0.043,0.045,0.313,0.087,0.102,0.078,0.039,16.6,2254,2014-05-30,2014-05-08,2014-05-25,FALSE,"Ipsos"
"2014-maj","Novus",0.243,0.06,0.039,0.042,0.324,0.083,0.101,0.077,0.021,15.9,2000,2014-05-29,2014-04-28,2014-05-25,FALSE,"Novus"
"2014-maj","SCB",0.227,0.053,0.049,0.039,0.353,0.08,0.08,0.081,0.025,21,4757,2014-05-27,2014-05-02,2014-05-25,FALSE,"SCB"
"2014-maj","Sifo",0.232,0.07,0.05,0.035,0.309,0.073,0.103,0.088,0.029,NA,2888,2014-05-18,2014-05-05,2014-05-15,FALSE,"Sifo"
"2014-maj","Sentio Research",0.245,0.045,0.028,0.045,0.326,0.092,0.09,0.117,NA,10.8,1046,2014-05-15,2014-05-08,2014-05-14,FALSE,"Sentio"
"2014-maj","YouGov",0.222,0.062,0.039,0.041,0.333,0.087,0.069,0.106,0.026,NA,1423,2014-05-14,2014-04-09,2014-05-06,FALSE,"YouGov"
"2014-maj","United Minds",0.216,0.061,0.033,0.032,0.346,0.089,0.085,0.107,NA,12.5,1441,2014-05-12,2014-04-07,2014-05-11,FALSE,"United Minds"
"2014-maj","Demoskop",0.226,0.06,0.043,0.039,0.322,0.087,0.102,0.082,0.03,20.2,1250,2014-05-09,2014-04-29,2014-05-07,FALSE,"Demoskop"
"2014-apr","Skop",0.234,0.078,0.045,0.027,0.349,0.064,0.107,0.073,NA,8,1073,2014-05-02,2014-03-26,2014-04-24,FALSE,"Skop"
"2014-apr","Ipsos",0.246,0.054,0.036,0.03,0.331,0.094,0.099,0.076,NA,18.5,2252,2014-04-30,2014-04-07,2014-04-27,FALSE,"Ipsos"
"2014-apr","Novus",0.237,0.054,0.04,0.036,0.335,0.076,0.108,0.088,NA,16,2004,2014-04-24,2014-03-24,2014-04-20,FALSE,"Novus"
"2014-apr","Sentio Research",0.219,0.071,0.039,0.039,0.342,0.088,0.083,0.109,NA,NA,1043,2014-04-23,2014-04-09,2014-04-16,FALSE,"Sentio"
"2014-apr","YouGov",0.233,0.05,0.043,0.038,0.33,0.081,0.084,0.114,NA,NA,1761,2014-04-14,2014-03-05,2014-04-08,FALSE,"YouGov"
"2014-apr","Sifo",0.245,0.067,0.038,0.036,0.321,0.084,0.106,0.083,NA,15,1933,2014-04-13,2014-03-31,2014-04-10,FALSE,"Sifo"
"2014-apr","United Minds",0.224,0.063,0.044,0.035,0.334,0.073,0.092,0.107,NA,13.7,1126,2014-04-07,2014-03-10,2014-04-06,FALSE,"United Minds"
"2014-apr","Demoskop",0.24,0.059,0.037,0.037,0.33,0.082,0.107,0.085,NA,22.2,1254,2014-04-05,2014-03-25,2014-04-03,FALSE,"Demoskop"
"2014-mar","Ipsos",0.236,0.069,0.041,0.037,0.335,0.076,0.104,0.078,NA,17.3,2254,2014-03-28,2014-03-06,2014-03-25,FALSE,"Ipsos"
"2014-mar","Novus",0.251,0.063,0.036,0.039,0.343,0.065,0.092,0.093,NA,19.5,2002,2014-03-27,2014-02-24,2014-03-23,FALSE,"Novus"
"2014-mar","Sentio Research",0.227,0.051,0.04,0.027,0.332,0.091,0.083,0.131,NA,NA,1058,2014-03-19,2014-03-06,2014-03-13,FALSE,"Sentio"
"2014-mar","Sifo",0.242,0.054,0.047,0.047,0.341,0.063,0.101,0.08,NA,13.1,1934,2014-03-16,2014-03-03,2014-03-13,FALSE,"Sifo"
"2014-mar","United Minds",0.227,0.067,0.048,0.035,0.33,0.07,0.104,0.094,NA,13.8,1098,2014-03-10,2014-02-10,2014-03-09,FALSE,"United Minds"
"2014-mar","YouGov",0.237,0.052,0.046,0.039,0.33,0.083,0.086,0.115,NA,NA,1422,2014-03-10,2014-02-05,2014-03-04,FALSE,"YouGov"
"2014-mar","Demoskop",0.226,0.051,0.036,0.033,0.327,0.084,0.125,0.1,NA,14.3,1251,2014-03-07,2014-02-25,2014-03-05,FALSE,"Demoskop"
"2014-mar","Skop",0.265,0.046,0.041,0.031,0.338,0.08,0.099,0.082,NA,9,1109,2014-03-05,2014-02-09,2014-03-04,FALSE,"Skop"
"2014-mar","Ipsos",0.247,0.06,0.035,0.035,0.351,0.079,0.09,0.079,NA,17.5,2252,2014-03-01,2014-02-06,2014-02-25,FALSE,"Ipsos"
"2014-feb","Novus",0.257,0.047,0.042,0.038,0.333,0.084,0.097,0.087,NA,18.6,2001,2014-02-27,2014-01-27,2014-02-23,FALSE,"Novus"
"2014-feb","Sifo",0.228,0.067,0.028,0.037,0.349,0.082,0.097,0.095,NA,14.1,1933,2014-02-18,2014-02-03,2014-02-13,FALSE,"Sifo"
"2014-feb","Sentio Research",0.225,0.053,0.051,0.037,0.324,0.087,0.076,0.133,NA,27.4,1034,2014-02-12,2014-02-06,2014-02-11,FALSE,"Sentio"
"2014-feb","United Minds",0.216,0.07,0.038,0.044,0.312,0.082,0.102,0.112,NA,12,1123,2014-02-10,2014-01-13,2014-02-09,FALSE,"United Minds"
"2014-feb","Demoskop",0.249,0.05,0.043,0.04,0.345,0.073,0.096,0.088,NA,21.5,1256,2014-02-10,2014-01-28,2014-02-05,FALSE,"Demoskop"
"2014-feb","YouGov",0.25,0.06,0.044,0.035,0.323,0.093,0.08,0.103,NA,NA,1420,2014-02-10,2014-01-08,2014-02-04,FALSE,"YouGov"
"2014-jan","Ipsos",0.25,0.064,0.031,0.034,0.34,0.091,0.099,0.073,NA,15,2259,2014-01-31,2014-01-09,2014-01-28,FALSE,"Ipsos"
"2014-jan","Novus",0.245,0.051,0.035,0.035,0.338,0.081,0.092,0.11,NA,18.5,2000,2014-01-30,2014-01-06,2014-01-26,FALSE,"Novus"
"2014-jan","Sifo",0.254,0.065,0.037,0.033,0.329,0.083,0.094,0.092,NA,14.3,1930,2014-01-26,2014-01-13,2014-01-23,FALSE,"Sifo"
"2014-jan","Sentio Research",0.237,0.048,0.046,0.038,0.326,0.089,0.078,0.128,NA,NA,1013,2014-01-16,2014-01-09,2014-01-15,FALSE,"Sentio"
"2014-jan","Skop",0.272,0.063,0.045,0.031,0.327,0.07,0.097,0.084,NA,8,1012,2014-01-15,2013-12-09,2014-01-07,FALSE,"Skop"
"2014-jan","United Minds",0.24,0.061,0.045,0.033,0.325,0.084,0.089,0.108,NA,12.3,1403,2014-01-13,2013-12-09,2014-01-12,FALSE,"United Minds"
"2014-jan","YouGov",0.257,0.057,0.052,0.043,0.319,0.076,0.079,0.1,NA,NA,1778,2014-01-13,2013-12-04,2014-01-07,FALSE,"YouGov"
"2014-jan","Demoskop",0.223,0.058,0.045,0.036,0.347,0.065,0.111,0.098,NA,21.5,1252,2014-01-10,2014-01-02,2014-01-08,FALSE,"Demoskop"
"2013-dec","Ipsos",0.251,0.055,0.048,0.038,0.328,0.07,0.106,0.082,NA,17.5,2254,2013-12-23,2013-11-28,2013-12-17,FALSE,"Ipsos"
"2013-dec","Novus",0.25,0.055,0.039,0.041,0.342,0.064,0.093,0.104,NA,18.9,2501,2013-12-19,2013-11-25,2013-12-15,FALSE,"Novus"
"2013-dec","Sifo",0.252,0.055,0.044,0.036,0.325,0.078,0.11,0.093,NA,10.9,1925,2013-12-15,2013-12-02,2013-12-12,FALSE,"Sifo"
"2013-dec","Sentio Research",0.236,0.056,0.046,0.037,0.315,0.077,0.083,0.137,NA,NA,1041,2013-12-12,2013-12-05,2013-12-11,FALSE,"Sentio"
"2013-dec","United Minds",0.241,0.076,0.04,0.046,0.324,0.08,0.08,0.1,NA,12,1107,2013-12-09,2013-11-11,2013-12-08,FALSE,"United Minds"
"2013-dec","YouGov",0.238,0.063,0.03,0.037,0.331,0.072,0.092,0.128,NA,NA,1417,2013-12-09,2013-11-06,2013-12-03,FALSE,"YouGov"
"2013-dec","Demoskop",0.234,0.07,0.035,0.042,0.331,0.083,0.083,0.105,NA,15.8,1252,2013-12-08,2013-11-26,2013-12-04,FALSE,"Demoskop"
"2013-dec","SCB",0.255,0.054,0.047,0.041,0.343,0.067,0.088,0.093,NA,10.3,5267,2013-12-04,2013-11-03,2013-11-27,FALSE,"SCB"
"2013-nov","Ipsos",0.253,0.062,0.042,0.037,0.334,0.071,0.101,0.085,NA,17.8,2254,2013-11-29,2013-11-07,2013-11-26,FALSE,"Ipsos"
"2013-nov","Novus",0.242,0.062,0.043,0.044,0.339,0.072,0.091,0.094,NA,17.3,2001,2013-11-28,2013-10-28,2013-11-24,FALSE,"Novus"
"2013-nov","Sifo",0.25,0.059,0.041,0.039,0.345,0.073,0.091,0.09,NA,14.2,1901,2013-11-17,2013-11-04,2013-11-14,FALSE,"Sifo"
"2013-nov","Sentio Research",0.259,0.045,0.039,0.041,0.309,0.079,0.093,0.128,NA,NA,1045,2013-11-16,2013-11-06,2013-11-12,FALSE,"Sentio"
"2013-nov","YouGov",0.258,0.06,0.045,0.03,0.325,0.075,0.083,0.113,NA,NA,1427,2013-11-11,2013-10-10,2013-11-05,FALSE,"YouGov"
"2013-nov","United Minds",0.258,0.067,0.041,0.044,0.309,0.071,0.096,0.108,NA,12.9,1125,2013-11-11,2013-10-14,2013-11-10,FALSE,"United Minds"
"2013-nov","Demoskop",0.256,0.053,0.03,0.039,0.311,0.064,0.118,0.119,NA,19,1250,2013-11-08,2013-10-29,2013-11-06,FALSE,"Demoskop"
"2013-nov","Skop",0.256,0.059,0.035,0.036,0.352,0.069,0.089,0.093,NA,7,1038,2013-11-08,2013-10-14,2013-11-04,FALSE,"Skop"
"2013-nov","Ipsos",0.274,0.053,0.04,0.032,0.34,0.063,0.096,0.085,NA,17.1,2200,2013-11-02,2013-10-10,2013-10-29,FALSE,"Ipsos"
"2013-okt","Novus",0.26,0.052,0.03,0.045,0.348,0.06,0.088,0.101,NA,19.1,2000,2013-10-31,2013-09-30,2013-10-27,FALSE,"Novus"
"2013-okt","Sentio Research",0.254,0.052,0.045,0.028,0.299,0.081,0.084,0.141,NA,NA,1016,2013-10-26,2013-10-10,2013-10-17,FALSE,"Sentio"
"2013-okt","United Minds",0.236,0.05,0.059,0.033,0.337,0.062,0.094,0.111,NA,12.5,1050,2013-10-14,2013-09-16,2013-10-13,FALSE,"United Minds"
"2013-okt","YouGov",0.256,0.047,0.056,0.039,0.312,0.067,0.086,0.129,NA,NA,1756,2013-10-14,2013-09-04,2013-10-08,FALSE,"YouGov"
"2013-okt","Sifo",0.25,0.06,0.038,0.04,0.356,0.064,0.079,0.097,NA,16.5,1908,2013-10-13,2013-09-30,2013-10-10,FALSE,"Sifo"
"2013-okt","Demoskop",0.266,0.052,0.042,0.031,0.332,0.066,0.101,0.099,NA,17.1,1251,2013-10-04,2013-09-24,2013-10-02,FALSE,"Demoskop"
"2013-okt","Novus",0.265,0.046,0.034,0.043,0.351,0.067,0.083,0.1,NA,19.6,2000,2013-10-03,2013-09-02,2013-09-29,FALSE,"Novus"
"2013-sep","Ipsos",0.247,0.061,0.035,0.045,0.344,0.07,0.103,0.085,NA,18.2,2353,2013-09-30,2013-09-05,2013-09-24,FALSE,"Ipsos"
"2013-sep","Sentio Research",0.247,0.064,0.042,0.039,0.317,0.069,0.088,0.118,NA,10,1033,2013-09-22,2013-09-12,2013-09-18,FALSE,"Sentio"
"2013-sep","Skop",0.266,0.067,0.042,0.032,0.317,0.063,0.108,0.094,NA,8,1008,2013-09-17,2013-08-28,2013-09-12,FALSE,"Skop"
"2013-sep","United Minds",0.253,0.053,0.034,0.042,0.326,0.062,0.094,0.121,NA,14.2,1208,2013-09-15,2013-08-16,2013-09-15,FALSE,"United Minds"
"2013-sep","Sifo",0.257,0.063,0.036,0.036,0.335,0.064,0.1,0.094,NA,13.2,1924,2013-09-15,2013-09-02,2013-09-12,FALSE,"Sifo"
"2013-sep","Demoskop",0.251,0.066,0.045,0.037,0.317,0.071,0.101,0.101,NA,17.9,1250,2013-09-09,2013-08-27,2013-09-03,FALSE,"Demoskop"
"2013-sep","YouGov",0.258,0.053,0.049,0.03,0.308,0.082,0.088,0.114,NA,NA,1414,2013-09-09,2013-08-07,2013-09-03,FALSE,"YouGov"
"2013-sep","Novus",0.246,0.065,0.046,0.046,0.343,0.073,0.086,0.085,NA,16.7,2000,2013-09-06,2013-08-05,2013-09-01,FALSE,"Novus"
"2013-sep","Ipsos",0.256,0.058,0.041,0.035,0.344,0.069,0.097,0.084,NA,17.7,2270,2013-09-02,2013-08-08,2013-08-27,FALSE,"Ipsos"
"2013-aug","Sentio Research",0.254,0.045,0.048,0.041,0.295,0.073,0.081,0.146,NA,14.6,1022,2013-08-26,2013-08-15,2013-08-22,FALSE,"Sentio"
"2013-aug","Sifo",0.266,0.059,0.04,0.038,0.305,0.065,0.109,0.099,NA,14.9,1916,2013-08-25,2013-08-12,2013-08-22,FALSE,"Sifo"
"2013-aug","United Minds",0.245,0.046,0.049,0.045,0.332,0.061,0.091,0.113,NA,12,1028,2013-08-17,2013-07-22,2013-08-15,FALSE,"United Minds"
"2013-aug","YouGov",0.284,0.054,0.036,0.04,0.308,0.074,0.093,0.099,NA,NA,1761,2013-08-12,2013-07-03,2013-08-06,FALSE,"YouGov"
"2013-aug","Novus",0.262,0.054,0.039,0.04,0.341,0.063,0.097,0.09,NA,16.9,2000,2013-08-07,2013-07-08,2013-08-04,FALSE,"Novus"
"2013-jul","Sentio Research",0.25,0.053,0.034,0.045,0.305,0.075,0.097,0.128,NA,NA,1036,2013-07-17,2013-07-04,2013-07-11,FALSE,"Sentio"
"2013-jul","Demoskop",0.253,0.056,0.032,0.03,0.337,0.078,0.089,0.116,NA,20.3,1250,2013-07-04,2013-06-25,2013-07-03,FALSE,"Demoskop"
"2013-jun","Novus",0.266,0.054,0.038,0.044,0.344,0.067,0.087,0.09,NA,16.2,2000,2013-06-29,2013-05-27,2013-06-23,FALSE,"Novus"
"2013-jun","Ipsos",0.265,0.064,0.041,0.043,0.331,0.066,0.105,0.073,NA,18.7,2698,2013-06-28,2013-06-10,2013-06-25,FALSE,"Ipsos"
"2013-jun","Sentio Research",0.271,0.063,0.027,0.044,0.3,0.072,0.079,0.136,NA,12.9,1015,2013-06-22,2013-06-13,2013-06-20,FALSE,"Sentio"
"2013-jun","United Minds",0.258,0.063,0.037,0.038,0.32,0.072,0.089,0.107,NA,12.1,1136,2013-06-17,2013-05-20,2013-06-16,FALSE,"United Minds"
"2013-jun","Sifo",0.283,0.06,0.04,0.041,0.31,0.065,0.11,0.076,NA,13.6,1925,2013-06-16,2013-06-03,2013-06-13,FALSE,"Sifo"
"2013-jun","YouGov",0.253,0.062,0.045,0.034,0.305,0.069,0.102,0.115,NA,NA,1431,2013-06-10,2013-05-08,2013-06-04,FALSE,"YouGov"
"2013-jun","Demoskop",0.266,0.057,0.034,0.031,0.335,0.064,0.109,0.096,NA,18.1,1250,2013-06-08,2013-05-28,2013-06-05,FALSE,"Demoskop"
"2013-jun","SCB",0.269,0.06,0.042,0.036,0.356,0.064,0.085,0.077,NA,18.6,5098,2013-06-04,2013-05-02,2013-05-27,FALSE,"SCB"
"2013-jun","Ipsos",0.289,0.058,0.032,0.042,0.321,0.07,0.103,0.07,NA,20.6,2159,2013-06-03,2013-05-13,2013-05-28,FALSE,"Ipsos"
"2013-maj","Novus",0.278,0.063,0.036,0.031,0.335,0.069,0.081,0.092,NA,15.3,2000,2013-05-30,2013-04-29,2013-05-26,FALSE,"Novus"
"2013-maj","Skop",0.285,0.058,0.042,0.037,0.342,0.054,0.099,0.066,NA,6,1044,2013-05-23,2013-04-29,2013-05-16,FALSE,"Skop"
"2013-maj","United Minds",0.269,0.054,0.028,0.04,0.327,0.068,0.085,0.11,NA,12.7,1109,2013-05-20,2013-04-22,2013-05-19,FALSE,"United Minds"
"2013-maj","Sifo",0.284,0.064,0.041,0.027,0.328,0.07,0.109,0.066,NA,13.5,1922,2013-05-19,2013-05-06,2013-05-16,FALSE,"Sifo"
"2013-maj","Sentio Research",0.272,0.043,0.024,0.043,0.316,0.061,0.084,0.136,NA,14.1,1006,2013-05-14,2013-05-02,2013-05-09,FALSE,"Sentio"
"2013-maj","YouGov",0.274,0.054,0.042,0.038,0.309,0.078,0.082,0.109,NA,NA,1797,2013-05-14,2013-04-03,2013-05-07,FALSE,"YouGov"
"2013-maj","Demoskop",0.291,0.055,0.033,0.029,0.329,0.053,0.092,0.099,NA,17.8,1250,2013-05-09,2013-04-29,2013-05-07,FALSE,"Demoskop"
"2013-apr","Ipsos",0.295,0.066,0.048,0.03,0.337,0.06,0.082,0.067,NA,20.8,2122,2013-04-28,2013-04-04,2013-04-23,FALSE,"Ipsos"
"2013-apr","Novus",0.27,0.061,0.037,0.04,0.344,0.065,0.086,0.089,NA,17.5,2000,2013-04-25,2013-03-25,2013-04-21,FALSE,"Novus"
"2013-apr","United Minds",0.269,0.059,0.041,0.045,0.318,0.058,0.093,0.101,NA,12.7,1139,2013-04-22,2013-03-18,2013-04-21,FALSE,"United Minds"
"2013-apr","Sentio Research",0.271,0.051,0.033,0.044,0.312,0.063,0.092,0.115,NA,NA,1041,2013-04-20,2013-04-10,2013-04-17,FALSE,"Sentio"
"2013-apr","Skop",0.302,0.066,0.042,0.025,0.32,0.063,0.083,0.074,NA,7,1059,2013-04-17,2013-03-26,2013-04-11,FALSE,"Skop"
"2013-apr","Sifo",0.279,0.054,0.035,0.036,0.344,0.07,0.089,0.08,NA,13.2,1923,2013-04-14,2013-04-02,2013-04-11,FALSE,"Sifo"
"2013-apr","YouGov",0.284,0.059,0.027,0.043,0.319,0.059,0.086,0.108,NA,NA,1428,2013-04-08,2013-03-06,2013-04-02,FALSE,"YouGov"
"2013-apr","Demoskop",0.274,0.069,0.04,0.036,0.327,0.059,0.093,0.092,NA,14.6,1250,2013-04-05,2013-03-26,2013-04-03,FALSE,"Demoskop"
"2013-apr","Ipsos",0.28,0.056,0.038,0.04,0.346,0.055,0.092,0.08,NA,20.8,2167,2013-04-01,2013-03-07,2013-03-26,FALSE,"Ipsos"
"2013-mar","Novus",0.283,0.062,0.033,0.037,0.321,0.063,0.096,0.091,NA,18.3,2000,2013-03-28,2013-02-25,2013-03-24,FALSE,"Novus"
"2013-mar","Sentio Research",0.265,0.061,0.044,0.034,0.29,0.074,0.103,0.123,NA,NA,1046,2013-03-21,2013-03-14,2013-03-20,FALSE,"Sentio"
"2013-mar","United Minds",0.259,0.062,0.043,0.046,0.316,0.078,0.079,0.103,NA,11.7,1158,2013-03-18,2013-02-17,2013-03-17,FALSE,"United Minds"
"2013-mar","Sifo",0.273,0.056,0.038,0.033,0.35,0.054,0.093,0.09,NA,13.9,1927,2013-03-17,2013-03-04,2013-03-14,FALSE,"Sifo"
"2013-mar","YouGov",0.287,0.065,0.034,0.026,0.305,0.057,0.092,0.126,NA,NA,1425,2013-03-11,2013-02-06,2013-03-05,FALSE,"YouGov"
"2013-mar","Demoskop",0.278,0.054,0.03,0.034,0.323,0.062,0.096,0.11,NA,17.8,1251,2013-03-08,2013-02-26,2013-03-06,FALSE,"Demoskop"
